com.samsung.shealth.stress,6210049,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2021-12-27 18:00:00.000,,5ce529dd-c65a-46d4-8dfa-c12cebbc7de4.binning_data.json,10011,2021-12-27 19:01:19.802,2021-12-27 19:01:19.802,30.0,1.0,10.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-27 18:59:59.999,5ce529dd-c65a-46d4-8dfa-c12cebbc7de4,
2021-12-23 04:00:00.000,,bfef315e-49c0-424b-baeb-6fa453612626.binning_data.json,10011,2021-12-23 05:10:32.116,2021-12-23 05:10:32.116,72.0,8.0,36.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 04:59:59.999,bfef315e-49c0-424b-baeb-6fa453612626,
2021-11-27 00:00:00.000,,1efe8d80-e4db-17b9-0776-c510feb93443.binning_data.json,10011,2021-11-27 01:01:26.842,2021-11-27 00:13:20.699,100.0,3.0,73.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-11-27 00:59:59.999,1efe8d80-e4db-17b9-0776-c510feb93443,
2022-01-01 01:00:00.000,,5c24132b-19b3-47e3-bdf9-07bd7c64d8b4.binning_data.json,10011,2022-01-01 02:04:06.342,2022-01-01 02:04:06.342,100.0,0.0,55.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 01:59:59.999,5c24132b-19b3-47e3-bdf9-07bd7c64d8b4,
2021-12-14 13:00:00.000,,b60f8db9-45ad-4834-8cd4-787f775a2510.binning_data.json,10011,2021-12-15 00:43:49.646,2021-12-15 00:43:49.646,30.0,7.0,21.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-14 13:59:59.999,b60f8db9-45ad-4834-8cd4-787f775a2510,
2021-11-27 01:00:00.000,,dbee52dd-f8ab-fec6-646a-c598910a0270.binning_data.json,10011,2021-11-27 02:07:18.452,2021-11-27 01:21:18.856,100.0,1.0,68.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-11-27 01:59:59.999,dbee52dd-f8ab-fec6-646a-c598910a0270,
2021-12-27 19:00:00.000,,49286b37-f13e-4220-9488-b875d14215dd.binning_data.json,10011,2021-12-28 02:30:12.680,2021-12-28 02:07:22.350,8.0,0.0,2.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-27 19:59:59.999,49286b37-f13e-4220-9488-b875d14215dd,
2022-01-01 02:00:00.000,,c21db875-d9e3-49e0-91c4-42e26cbdc61a.binning_data.json,10011,2022-01-01 03:18:23.103,2022-01-01 03:18:23.103,97.0,10.0,68.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 02:59:59.999,c21db875-d9e3-49e0-91c4-42e26cbdc61a,
2021-12-08 14:00:00.000,,bcd1d759-9262-4d0f-bbb5-c73afe8ca358.binning_data.json,10011,2021-12-08 19:35:54.573,2021-12-08 19:35:54.573,100.0,0.0,88.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 14:59:59.999,bcd1d759-9262-4d0f-bbb5-c73afe8ca358,
2021-12-15 00:00:00.000,,27edc51d-c3de-465a-859f-6842fa2b123f.binning_data.json,10011,2021-12-15 01:23:27.212,2021-12-15 01:23:27.212,2.0,1.0,1.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 00:59:59.999,27edc51d-c3de-465a-859f-6842fa2b123f,
2021-12-23 05:00:00.000,,8b42c0ba-5515-4aa5-9bf9-47f121b80561.binning_data.json,10011,2021-12-23 06:02:59.095,2021-12-23 06:02:59.095,43.0,0.0,12.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 05:59:59.999,8b42c0ba-5515-4aa5-9bf9-47f121b80561,
2022-01-01 03:00:00.000,,5a27aa66-10ed-4b84-8268-ca19faaa1e57.binning_data.json,10011,2022-01-01 04:07:05.271,2022-01-01 04:07:05.271,100.0,5.0,76.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 03:59:59.999,5a27aa66-10ed-4b84-8268-ca19faaa1e57,
2021-12-28 02:00:00.000,,7bc1e467-2550-4bc3-b276-ed2272078e61.binning_data.json,10011,2021-12-28 04:34:03.695,2021-12-28 03:32:26.395,25.0,0.0,1.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 02:59:59.999,7bc1e467-2550-4bc3-b276-ed2272078e61,
2021-12-08 16:00:00.000,,8932fac9-5472-4dae-9890-78dc668da924.binning_data.json,10011,2021-12-08 19:35:54.675,2021-12-08 19:35:54.675,0.0,0.0,0.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 16:59:59.999,8932fac9-5472-4dae-9890-78dc668da924,
2021-11-27 02:00:00.000,,b9f39f47-112b-7c92-ff86-8a1d6133d729.binning_data.json,10011,2021-11-27 03:04:48.544,2021-11-27 02:08:10.631,100.0,25.0,88.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-11-27 02:59:59.999,b9f39f47-112b-7c92-ff86-8a1d6133d729,
2021-12-23 06:00:00.000,,e020111d-872a-43fb-b537-4686681f1cfa.binning_data.json,10011,2021-12-23 07:04:37.416,2021-12-23 06:11:12.988,14.0,0.0,3.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 06:59:59.999,e020111d-872a-43fb-b537-4686681f1cfa,
2022-01-01 04:00:00.000,,070ea039-589d-4672-8265-1139360d5f6e.binning_data.json,10011,2022-01-01 05:05:06.757,2022-01-01 05:05:06.757,92.0,1.0,30.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 04:59:59.999,070ea039-589d-4672-8265-1139360d5f6e,
2021-12-15 01:00:00.000,,a7208608-4614-4a39-b296-3bf8b6ce8c33.binning_data.json,10011,2021-12-15 02:03:54.960,2021-12-15 02:03:54.960,83.0,1.0,46.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 01:59:59.999,a7208608-4614-4a39-b296-3bf8b6ce8c33,
2021-12-08 19:00:00.000,,6a5e8f08-ddf0-4927-8991-112993f808c5.binning_data.json,10011,2021-12-08 22:31:40.224,2021-12-08 22:31:40.224,0.0,0.0,0.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 19:59:59.999,6a5e8f08-ddf0-4927-8991-112993f808c5,
2021-12-28 04:00:00.000,,5f47c16d-d120-46c2-ab0a-fce3330b536a.binning_data.json,10011,2021-12-28 05:05:03.593,2021-12-28 05:05:03.593,100.0,0.0,22.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 04:59:59.999,5f47c16d-d120-46c2-ab0a-fce3330b536a,
2021-12-23 07:00:00.000,,2c0e40d6-5ceb-4bdb-9e38-2de83b5589de.binning_data.json,10011,2021-12-23 08:09:46.527,2021-12-23 08:09:46.527,26.0,0.0,3.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 07:59:59.999,2c0e40d6-5ceb-4bdb-9e38-2de83b5589de,
2022-01-06 15:00:00.000,,95dac5a3-bd2a-4675-9ee7-2f5a05e1b7a9.binning_data.json,10011,2022-01-06 16:13:27.158,2022-01-06 16:13:27.158,99.0,2.0,38.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 15:59:59.999,95dac5a3-bd2a-4675-9ee7-2f5a05e1b7a9,
2021-12-15 02:00:00.000,,89e85fe8-9a2c-42bc-a210-05e8992182d3.binning_data.json,10011,2021-12-15 03:16:22.928,2021-12-15 03:16:22.928,92.0,1.0,42.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 02:59:59.999,89e85fe8-9a2c-42bc-a210-05e8992182d3,
2021-12-28 05:00:00.000,,3c178ebe-47ac-4482-9b90-d656b3666b65.binning_data.json,10011,2021-12-28 06:10:30.682,2021-12-28 06:10:30.682,100.0,0.0,21.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 05:59:59.999,3c178ebe-47ac-4482-9b90-d656b3666b65,
2022-01-01 05:00:00.000,,42652afc-5b63-4644-a001-91102c3ff743.binning_data.json,10011,2022-01-01 06:04:29.386,2022-01-01 05:26:11.305,69.0,9.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 05:59:59.999,42652afc-5b63-4644-a001-91102c3ff743,
2021-12-08 21:00:00.000,,2bdcea29-7096-4da1-9c8d-3d5fea923863.binning_data.json,10011,2021-12-08 22:44:00.025,2021-12-08 22:44:00.025,0.0,0.0,0.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 21:59:59.999,2bdcea29-7096-4da1-9c8d-3d5fea923863,
2022-01-06 16:00:00.000,,7af7958d-d3f5-4492-83f1-ed112aff0852.binning_data.json,10011,2022-01-06 17:04:08.561,2022-01-06 16:51:34.361,99.0,4.0,43.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 16:59:59.999,7af7958d-d3f5-4492-83f1-ed112aff0852,
2021-12-23 08:00:00.000,,ebd6dfe7-08d8-4ffb-b79a-7c4040cd8651.binning_data.json,10011,2021-12-23 09:08:03.506,2021-12-23 08:13:27.703,90.0,0.0,6.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 08:59:59.999,ebd6dfe7-08d8-4ffb-b79a-7c4040cd8651,
2021-12-15 03:00:00.000,,41e83926-7eec-47c4-aa7a-a903bd6c87ad.binning_data.json,10011,2021-12-15 04:03:45.643,2021-12-15 04:03:45.643,61.0,1.0,8.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 03:59:59.999,41e83926-7eec-47c4-aa7a-a903bd6c87ad,
2022-01-06 17:00:00.000,,500c5205-d83b-464f-a81d-af0a59773684.binning_data.json,10011,2022-01-06 18:05:17.014,2022-01-06 18:05:17.014,99.0,0.0,33.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 17:59:59.999,500c5205-d83b-464f-a81d-af0a59773684,
2022-01-01 06:00:00.000,,eb1ea3d2-2c85-442d-9974-d41eb2591059.binning_data.json,10011,2022-01-01 07:02:26.727,2022-01-01 06:33:52.443,98.0,14.0,40.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 06:59:59.999,eb1ea3d2-2c85-442d-9974-d41eb2591059,
2021-12-28 06:00:00.000,,648fee9a-7fdf-4a6d-9ff2-16ce67a2d550.binning_data.json,10011,2021-12-28 07:10:04.000,2021-12-28 07:10:04.000,100.0,0.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 06:59:59.999,648fee9a-7fdf-4a6d-9ff2-16ce67a2d550,
2021-12-15 04:00:00.000,,b039bb23-9b1f-404d-be59-b891690391ba.binning_data.json,10011,2021-12-15 05:02:12.935,2021-12-15 05:02:12.935,98.0,1.0,24.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 04:59:59.999,b039bb23-9b1f-404d-be59-b891690391ba,
2021-12-08 22:00:00.000,,6ca2e804-4d5c-4c16-bca6-7dd800a72531.binning_data.json,10011,2021-12-08 23:59:23.136,2021-12-08 23:59:23.136,77.0,0.0,7.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 22:59:59.999,6ca2e804-4d5c-4c16-bca6-7dd800a72531,
2021-12-23 09:00:00.000,,242fc9a6-1464-4a24-b0bd-015e4441921e.binning_data.json,10011,2021-12-23 10:05:28.165,2021-12-23 09:32:46.765,31.0,0.0,3.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 09:59:59.999,242fc9a6-1464-4a24-b0bd-015e4441921e,
2022-01-01 07:00:00.000,,ff74d2c2-0b86-4feb-8e13-f1271ffac9fa.binning_data.json,10011,2022-01-01 08:01:20.601,2022-01-01 08:01:20.601,99.0,5.0,73.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 07:59:59.999,ff74d2c2-0b86-4feb-8e13-f1271ffac9fa,
2021-12-28 07:00:00.000,,dda33fbc-3034-413e-a4d1-39f1143eae52.binning_data.json,10011,2021-12-28 08:10:03.484,2021-12-28 07:37:37.672,96.0,1.0,37.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 07:59:59.999,dda33fbc-3034-413e-a4d1-39f1143eae52,
2021-12-15 05:00:00.000,,67ab4cf3-2303-49fb-a90b-9af234db97f6.binning_data.json,10011,2021-12-15 06:08:41.218,2021-12-15 06:08:41.218,50.0,0.0,18.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 05:59:59.999,67ab4cf3-2303-49fb-a90b-9af234db97f6,
2021-12-08 23:00:00.000,,e6417f32-fb04-48ec-85ce-f5617e7968b4.binning_data.json,10011,2021-12-09 00:09:47.243,2021-12-09 00:09:47.243,49.0,3.0,18.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-08 23:59:59.999,e6417f32-fb04-48ec-85ce-f5617e7968b4,
2021-12-23 10:00:00.000,,740da0e7-0426-42f7-8850-ba17a074c670.binning_data.json,10011,2021-12-23 11:05:05.791,2021-12-23 10:15:04.067,100.0,0.0,16.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 10:59:59.999,740da0e7-0426-42f7-8850-ba17a074c670,
2022-01-06 18:00:00.000,,2c848059-ebf9-42b2-bc9a-bc00eac27e28.binning_data.json,10011,2022-01-06 19:03:35.245,2022-01-06 19:03:35.245,85.0,0.0,20.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 18:59:59.999,2c848059-ebf9-42b2-bc9a-bc00eac27e28,
2022-01-01 08:00:00.000,,46596f25-f7d6-47ff-a7a6-73ed87259346.binning_data.json,10011,2022-01-01 09:02:50.670,2022-01-01 09:02:50.670,100.0,88.0,96.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 08:59:59.999,46596f25-f7d6-47ff-a7a6-73ed87259346,
2021-12-09 00:00:00.000,,9fcaad0c-77f8-447c-93af-ec68236908af.binning_data.json,10011,2021-12-09 01:21:50.997,2021-12-09 01:21:50.997,79.0,2.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 00:59:59.999,9fcaad0c-77f8-447c-93af-ec68236908af,
2021-12-23 11:00:00.000,,85e9d07a-edb9-4952-a9b2-78f0dad9611f.binning_data.json,10011,2021-12-23 12:09:42.700,2021-12-23 11:37:35.912,58.0,0.0,21.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 11:59:59.999,85e9d07a-edb9-4952-a9b2-78f0dad9611f,
2021-12-15 06:00:00.000,,7720d5a6-3fc2-449b-baae-7ef3b9b31c93.binning_data.json,10011,2021-12-15 07:07:11.135,2021-12-15 07:07:11.135,54.0,1.0,16.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 06:59:59.999,7720d5a6-3fc2-449b-baae-7ef3b9b31c93,
2022-01-06 19:00:00.000,,a82b8aa9-a336-4dfd-a4eb-ae68b9990745.binning_data.json,10011,2022-01-06 20:09:29.835,2022-01-06 20:09:29.835,95.0,0.0,40.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 19:59:59.999,a82b8aa9-a336-4dfd-a4eb-ae68b9990745,
2021-12-28 08:00:00.000,,472efadd-8c57-4284-9c5c-36b9d644c4cd.binning_data.json,10011,2021-12-28 09:04:05.392,2021-12-28 08:34:37.801,99.0,6.0,54.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 08:59:59.999,472efadd-8c57-4284-9c5c-36b9d644c4cd,
2021-12-09 01:00:00.000,,0273d7f9-ef9b-4185-b9f2-172f98101065.binning_data.json,10011,2021-12-09 02:09:05.279,2021-12-09 02:09:05.279,59.0,2.0,23.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 01:59:59.999,0273d7f9-ef9b-4185-b9f2-172f98101065,
2022-01-01 09:00:00.000,,17ad7cbf-a6ef-4ab1-abc5-c2a2cadfae0b.binning_data.json,10011,2022-01-01 10:04:06.073,2022-01-01 10:04:06.073,100.0,76.0,95.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 09:59:59.999,17ad7cbf-a6ef-4ab1-abc5-c2a2cadfae0b,
2021-12-15 07:00:00.000,,47e6e8bf-2a0a-444a-8a01-8538f5494d0e.binning_data.json,10011,2021-12-15 08:03:10.118,2021-12-15 08:03:10.118,25.0,1.0,4.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 07:59:59.999,47e6e8bf-2a0a-444a-8a01-8538f5494d0e,
2022-01-06 20:00:00.000,,272df15a-20d4-43bf-9084-91d73f612d24.binning_data.json,10011,2022-01-06 21:06:07.609,2022-01-06 21:06:07.609,100.0,3.0,66.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 20:59:59.999,272df15a-20d4-43bf-9084-91d73f612d24,
2021-12-09 02:00:00.000,,fb4c7259-4ef8-4b75-84b1-344a9dd02b18.binning_data.json,10011,2021-12-09 03:07:10.447,2021-12-09 02:57:09.727,100.0,0.0,35.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 02:59:59.999,fb4c7259-4ef8-4b75-84b1-344a9dd02b18,
2021-12-28 09:00:00.000,,e4ba1a78-682b-4783-ac89-8e817cd9006e.binning_data.json,10011,2021-12-28 10:10:38.433,2021-12-28 09:45:08.596,100.0,2.0,33.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 09:59:59.999,e4ba1a78-682b-4783-ac89-8e817cd9006e,
2022-01-01 10:00:00.000,,e3aefca6-5120-4a2d-b947-97823c90119f.binning_data.json,10011,2022-01-01 11:04:06.719,2022-01-01 11:04:06.719,96.0,32.0,80.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 10:59:59.999,e3aefca6-5120-4a2d-b947-97823c90119f,
2022-01-06 21:00:00.000,,d33f6185-238f-46c1-9b0d-ab329dc768f8.binning_data.json,10011,2022-01-06 22:14:19.295,2022-01-06 22:14:19.295,100.0,14.0,75.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 21:59:59.999,d33f6185-238f-46c1-9b0d-ab329dc768f8,
2021-12-23 12:00:00.000,,10a2d609-d413-4601-95c0-3088bc9193ec.binning_data.json,10011,2021-12-23 13:02:14.861,2021-12-23 12:37:35.378,98.0,0.0,59.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 12:59:59.999,10a2d609-d413-4601-95c0-3088bc9193ec,
2021-12-15 08:00:00.000,,a0b2bb79-ffe5-47a8-a79a-9db3d4b7f6c8.binning_data.json,10011,2021-12-15 09:03:54.963,2021-12-15 08:38:06.738,19.0,0.0,2.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 08:59:59.999,a0b2bb79-ffe5-47a8-a79a-9db3d4b7f6c8,
2021-12-28 10:00:00.000,,0705b10a-a648-4051-be2e-3a313c606599.binning_data.json,10011,2021-12-28 11:07:56.121,2021-12-28 11:07:56.121,92.0,5.0,39.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 10:59:59.999,0705b10a-a648-4051-be2e-3a313c606599,
2021-12-09 03:00:00.000,,271335cb-5181-4403-bc50-3533398e3c9c.binning_data.json,10011,2021-12-09 04:07:14.695,2021-12-09 04:07:14.695,100.0,19.0,76.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 03:59:59.999,271335cb-5181-4403-bc50-3533398e3c9c,
2021-12-23 13:00:00.000,,9d2c18ce-c6f8-4f5a-a5d3-f9d18419e364.binning_data.json,10011,2021-12-23 14:10:56.285,2021-12-23 13:24:58.370,80.0,0.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 13:59:59.999,9d2c18ce-c6f8-4f5a-a5d3-f9d18419e364,
2022-01-01 11:00:00.000,,5fe8dbea-ba86-41c3-9e76-bc046dcbea14.binning_data.json,10011,2022-01-01 12:01:00.740,2022-01-01 12:01:00.740,97.0,3.0,65.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 11:59:59.999,5fe8dbea-ba86-41c3-9e76-bc046dcbea14,
2021-12-15 09:00:00.000,,637e9aa9-b9e2-4066-beba-434992e4b2fa.binning_data.json,10011,2021-12-15 10:03:59.275,2021-12-15 10:03:59.275,60.0,0.0,4.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 09:59:59.999,637e9aa9-b9e2-4066-beba-434992e4b2fa,
2022-01-06 22:00:00.000,,d8e62f2a-38bd-4ce4-89a7-5218202407a9.binning_data.json,10011,2022-01-06 23:08:41.589,2022-01-06 23:08:41.589,100.0,1.0,57.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 22:59:59.999,d8e62f2a-38bd-4ce4-89a7-5218202407a9,
2021-12-28 11:00:00.000,,2421253d-470d-4e96-a186-77dcaf6fa59d.binning_data.json,10011,2021-12-28 12:05:20.646,2021-12-28 12:05:20.646,100.0,17.0,76.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 11:59:59.999,2421253d-470d-4e96-a186-77dcaf6fa59d,
2022-01-01 12:00:00.000,,2c4c9733-e863-4a7f-84ce-be154446a1e5.binning_data.json,10011,2022-01-01 13:05:12.845,2022-01-01 13:05:12.845,99.0,59.0,89.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 12:59:59.999,2c4c9733-e863-4a7f-84ce-be154446a1e5,
2021-12-23 14:00:00.000,,aa0f1df5-d8b8-4132-8cb1-5af8c22383d8.binning_data.json,10011,2021-12-23 15:24:07.270,2021-12-23 15:24:07.270,38.0,0.0,12.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 14:59:59.999,aa0f1df5-d8b8-4132-8cb1-5af8c22383d8,
2021-12-09 06:00:00.000,,df973ef5-8894-4cff-bc5a-f3ee9d8cea5f.binning_data.json,10011,2021-12-09 09:40:57.590,2021-12-09 09:40:57.590,26.0,26.0,26.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 06:59:59.999,df973ef5-8894-4cff-bc5a-f3ee9d8cea5f,
2021-12-23 15:00:00.000,,7fa0f6ea-2574-4b29-89c0-33ccdbe4fa46.binning_data.json,10011,2021-12-23 22:37:01.172,2021-12-23 22:37:01.172,100.0,1.0,11.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 15:59:59.999,7fa0f6ea-2574-4b29-89c0-33ccdbe4fa46,
2021-12-28 12:00:00.000,,d79a2b58-ca09-4fba-a892-8ddb7e6d3191.binning_data.json,10011,2021-12-28 13:02:19.376,2021-12-28 12:05:21.016,100.0,82.0,97.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 12:59:59.999,d79a2b58-ca09-4fba-a892-8ddb7e6d3191,
2021-12-09 09:00:00.000,,2ea25516-5eef-4eea-9735-9c1145d50d28.binning_data.json,10011,2021-12-09 10:41:34.957,2021-12-09 10:41:34.957,91.0,0.0,24.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 09:59:59.999,2ea25516-5eef-4eea-9735-9c1145d50d28,
2021-12-23 22:00:00.000,,17a492df-a63c-485b-b563-7c0025a7c81d.binning_data.json,10011,2021-12-23 23:31:17.463,2021-12-23 23:31:17.463,9.0,0.0,1.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 22:59:59.999,17a492df-a63c-485b-b563-7c0025a7c81d,
2021-12-15 10:00:00.000,,5ffe6883-36d6-4817-b6d9-b8a92245967b.binning_data.json,10011,2021-12-15 11:01:20.594,2021-12-15 10:07:13.759,85.0,0.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 10:59:59.999,5ffe6883-36d6-4817-b6d9-b8a92245967b,
2021-12-28 13:00:00.000,,f9dcc856-7604-4291-b5df-5e4c6062c9ea.binning_data.json,10011,2021-12-28 14:12:16.305,2021-12-28 14:12:16.305,99.0,8.0,61.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 13:59:59.999,f9dcc856-7604-4291-b5df-5e4c6062c9ea,
2021-12-09 10:00:00.000,,089dfd8c-fcbb-4e44-bf41-f905acb44990.binning_data.json,10011,2021-12-09 11:01:58.878,2021-12-09 11:01:58.878,85.0,4.0,42.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 10:59:59.999,089dfd8c-fcbb-4e44-bf41-f905acb44990,
2021-12-23 23:00:00.000,,63101507-fe4a-4051-b3f1-2a623d814c54.binning_data.json,10011,2021-12-24 01:39:08.366,2021-12-24 01:39:08.366,38.0,0.0,12.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-23 23:59:59.999,63101507-fe4a-4051-b3f1-2a623d814c54,
2022-01-06 23:00:00.000,,51c1e373-0698-46c8-b9b9-9336a7a9bb38.binning_data.json,10011,2022-01-07 00:03:49.072,2022-01-07 00:03:49.072,96.0,1.0,41.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-06 23:59:59.999,51c1e373-0698-46c8-b9b9-9336a7a9bb38,
2021-12-15 11:00:00.000,,a1279d24-ac70-4021-b3bc-3c6da20bb6fe.binning_data.json,10011,2021-12-15 12:09:30.373,2021-12-15 12:09:30.373,60.0,0.0,14.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-15 11:59:59.999,a1279d24-ac70-4021-b3bc-3c6da20bb6fe,
2021-12-28 14:00:00.000,,474f04e8-a9c0-4310-9407-6fa0904fc88c.binning_data.json,10011,2021-12-28 15:03:45.397,2021-12-28 14:14:54.512,93.0,2.0,27.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-28 14:59:59.999,474f04e8-a9c0-4310-9407-6fa0904fc88c,
2021-12-09 11:00:00.000,,1509bd1e-f14f-47a6-9f17-1c3d7e76de7d.binning_data.json,10011,2021-12-09 12:05:02.814,2021-12-09 12:05:02.814,100.0,2.0,80.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2021-12-09 11:59:59.999,1509bd1e-f14f-47a6-9f17-1c3d7e76de7d,
2022-01-01 13:00:00.000,,50b080c9-a330-43f6-81d5-b44af33aefef.binning_data.json,10011,2022-01-01 14:03:22.414,2022-01-01 14:03:22.414,95.0,3.0,52.0,,UTC+0900,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-01 13:59:59.999,50b080c9-a330-43f6-81d5-b44af33aefef,
2022-01-07 00:00:00.000,,9a4262a6-143d-4aff-bcb8-1b075a02d91d.binning_data.json,10011,2022-01-07 01:01:19.001,2022-01-07 01:01:19.001,99.0,10.0,52.0,,UTC-0800,PkMNM+JAvu,,com.sec.android.app.shealth,2022-01-07 00:59:59.999,9a4262a6-143d-4aff-bcb8-1b075a02d91d,
