com.samsung.shealth.tracker.pedometer_day_summary,6210049,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
8393,7f722b50-37f8-423e-bd19-0f0866e33cb4.binning_data.json,4100599,6000,19,2019-09-03 15:00:01.564,com.sec.android.app.shealth,2019-09-03 15:00:01.564,,3.0,6295.4004,324.81998,8374,2lBdpDiteS,com.sec.android.app.shealth,2207,7f722b50-37f8-423e-bd19-0f0866e33cb4.achievement.json,7f722b50-37f8-423e-bd19-0f0866e33cb4,1567468800000,
4394,5b721b94-23a2-4c7e-a54e-3c9e593aa494.binning_data.json,2291760,6000,22,2019-06-17 09:12:38.527,com.sec.android.app.shealth,2019-06-16 15:38:25.147,5b721b94-23a2-4c7e-a54e-3c9e593aa494.source_info.json,1.4907447,3416.43,157.49998,4372,VfS0qUERdZ,com.sec.android.app.shealth,0,5b721b94-23a2-4c7e-a54e-3c9e593aa494.achievement.json,5b721b94-23a2-4c7e-a54e-3c9e593aa494,1560729600000,
6954,3d376444-6cc1-47b0-805f-6e1a5f3c59c6.binning_data.json,3559502,6000,25,2019-08-26 12:17:53.650,com.sec.android.app.shealth,2019-08-26 12:17:53.650,,3.1111114,5524.5903,291.21997,6929,2lBdpDiteS,com.sec.android.app.shealth,3437,3d376444-6cc1-47b0-805f-6e1a5f3c59c6.achievement.json,3d376444-6cc1-47b0-805f-6e1a5f3c59c6,1566777600000,
7180,0650dafd-dc00-4471-9cdd-a010377a97c6.binning_data.json,3904097,6000,19,2019-05-05 15:00:02.249,com.sec.android.app.shealth,2019-05-05 15:00:02.249,,2.2500002,5631.89,292.63998,7161,2lBdpDiteS,com.sec.android.app.shealth,6028,0650dafd-dc00-4471-9cdd-a010377a97c6.achievement.json,0650dafd-dc00-4471-9cdd-a010377a97c6,1557014400000,
9386,8600d5ea-d643-442f-af96-0d37a6d14349.binning_data.json,4872309,6000,88,2019-09-06 15:00:01.816,com.sec.android.app.shealth,2019-09-06 15:00:01.816,,3.0555556,7370.5996,350.52997,9298,2lBdpDiteS,com.sec.android.app.shealth,2724,8600d5ea-d643-442f-af96-0d37a6d14349.achievement.json,8600d5ea-d643-442f-af96-0d37a6d14349,1567728000000,
8594,1b9a0d75-3edf-4138-83b8-5dd07f58e1e6.binning_data.json,4490541,6000,16,2019-08-29 15:00:01.367,com.sec.android.app.shealth,2019-08-29 15:00:01.367,,6.9444447,6746.12,335.81998,8578,2lBdpDiteS,com.sec.android.app.shealth,3065,1b9a0d75-3edf-4138-83b8-5dd07f58e1e6.achievement.json,1b9a0d75-3edf-4138-83b8-5dd07f58e1e6,1567036800000,
7180,baef11e9-51fe-45fe-9a6f-43c07844a3ed.binning_data.json,3702968,6000,83,2019-09-09 15:00:03.762,com.sec.android.app.shealth,2019-09-09 13:32:42.954,,3.9722219,5699.4404,301.86996,7097,2lBdpDiteS,com.sec.android.app.shealth,1084,baef11e9-51fe-45fe-9a6f-43c07844a3ed.achievement.json,baef11e9-51fe-45fe-9a6f-43c07844a3ed,1567987200000,
7765,09294ec4-299c-45e3-8c91-b2d418c4a8ac.binning_data.json,3947945,6000,35,2019-06-20 11:32:25.959,com.sec.android.app.shealth,2019-06-19 22:20:57.276,09294ec4-299c-45e3-8c91-b2d418c4a8ac.source_info.json,1.4988806,5917.5,308.15,7730,VfS0qUERdZ,com.sec.android.app.shealth,0,09294ec4-299c-45e3-8c91-b2d418c4a8ac.achievement.json,09294ec4-299c-45e3-8c91-b2d418c4a8ac,1560988800000,
6913,e1c0e85e-4df1-40e1-b610-915d847b1e41.binning_data.json,3595024,6000,81,2019-05-02 10:09:43.792,com.sec.android.app.shealth,2019-05-01 23:28:00.267,e1c0e85e-4df1-40e1-b610-915d847b1e41.source_info.json,1.5083095,5422.41,294.43997,6832,VfS0qUERdZ,com.sec.android.app.shealth,0,e1c0e85e-4df1-40e1-b610-915d847b1e41.achievement.json,e1c0e85e-4df1-40e1-b610-915d847b1e41,1556755200000,
2745,100731cc-c242-4e11-9f8f-f0f769b26a48.binning_data.json,1401439,6000,17,2019-09-12 15:00:43.023,com.sec.android.app.shealth,2019-09-12 15:00:43.023,,2.8055553,2180.3801,99.61,2728,2lBdpDiteS,com.sec.android.app.shealth,0,100731cc-c242-4e11-9f8f-f0f769b26a48.achievement.json,100731cc-c242-4e11-9f8f-f0f769b26a48,1568246400000,
12435,e347a658-7a05-4153-b907-ec58ff83348e.binning_data.json,6254575,6000,231,2019-06-24 14:29:36.653,com.sec.android.app.shealth,2019-06-23 22:59:53.170,e347a658-7a05-4153-b907-ec58ff83348e.source_info.json,1.5901974,9946.01,507.94998,12204,VfS0qUERdZ,com.sec.android.app.shealth,0,e347a658-7a05-4153-b907-ec58ff83348e.achievement.json,e347a658-7a05-4153-b907-ec58ff83348e,1561334400000,
15316,cd98c03c-5832-4575-b490-370b40508bb2.binning_data.json,7946742,6000,85,2019-09-01 15:00:02.665,com.sec.android.app.shealth,2019-09-01 09:51:24.824,,6.9444447,11735.69,574.69995,15231,2lBdpDiteS,com.sec.android.app.shealth,9755,cd98c03c-5832-4575-b490-370b40508bb2.achievement.json,cd98c03c-5832-4575-b490-370b40508bb2,1567296000000,
12350,e4522eb4-6095-48a2-9069-3c9ddb274742.binning_data.json,6179137,6000,27,2019-05-08 15:00:01.099,com.sec.android.app.shealth,2019-05-08 15:00:01.099,,2.2777777,9432.66,515.25995,12323,2lBdpDiteS,com.sec.android.app.shealth,5936,e4522eb4-6095-48a2-9069-3c9ddb274742.achievement.json,e4522eb4-6095-48a2-9069-3c9ddb274742,1557273600000,
8468,4e678549-23af-4d1c-b689-16fe6941ed7f.binning_data.json,4337372,6000,26,2019-09-04 15:00:03.481,com.sec.android.app.shealth,2019-09-03 22:05:24.880,,2.9411247,6451.71,302.40997,8442,2lBdpDiteS,com.sec.android.app.shealth,931,4e678549-23af-4d1c-b689-16fe6941ed7f.achievement.json,4e678549-23af-4d1c-b689-16fe6941ed7f,1567555200000,
9231,6eeb05c6-6a6a-4b84-9669-780e3a8d3a24.binning_data.json,4647492,6000,139,2019-09-15 15:00:02.896,com.sec.android.app.shealth,2019-09-15 15:00:02.896,,6.9444447,7510.81,407.8,9092,2lBdpDiteS,com.sec.android.app.shealth,0,6eeb05c6-6a6a-4b84-9669-780e3a8d3a24.achievement.json,6eeb05c6-6a6a-4b84-9669-780e3a8d3a24,1568505600000,
8836,cb21b975-9eb2-4e77-b212-5c71b5e45c86.binning_data.json,4528482,6000,59,2019-06-27 14:55:21.467,com.sec.android.app.shealth,2019-06-26 15:04:26.326,cb21b975-9eb2-4e77-b212-5c71b5e45c86.source_info.json,1.5355896,6953.89,371.82996,8777,VfS0qUERdZ,com.sec.android.app.shealth,0,cb21b975-9eb2-4e77-b212-5c71b5e45c86.achievement.json,cb21b975-9eb2-4e77-b212-5c71b5e45c86,1561593600000,
11576,0c8d844b-eaee-4500-86af-7846b58232a0.binning_data.json,6105645,6000,36,2019-06-23 14:56:34.236,com.sec.android.app.shealth,2019-06-22 22:38:50.344,0c8d844b-eaee-4500-86af-7846b58232a0.source_info.json,1.4989142,9151.84,479.61996,11540,VfS0qUERdZ,com.sec.android.app.shealth,0,0c8d844b-eaee-4500-86af-7846b58232a0.achievement.json,0c8d844b-eaee-4500-86af-7846b58232a0,1561248000000,
10984,df302055-2bf0-4f75-bff1-b8f8bf373a28.binning_data.json,5505239,6000,124,2019-09-18 15:00:01.734,com.sec.android.app.shealth,2019-09-17 22:42:41.463,,2.9444442,8614.71,467.51996,10860,2lBdpDiteS,com.sec.android.app.shealth,2911,df302055-2bf0-4f75-bff1-b8f8bf373a28.achievement.json,df302055-2bf0-4f75-bff1-b8f8bf373a28,1568764800000,
130,32daa746-fbbb-4947-aaed-807968af0b58.binning_data.json,69144,6000,9,2019-05-11 15:00:05.669,com.sec.android.app.shealth,2019-05-11 15:00:05.669,,2.7777774,109.65,5.9100003,121,2lBdpDiteS,com.sec.android.app.shealth,0,32daa746-fbbb-4947-aaed-807968af0b58.achievement.json,32daa746-fbbb-4947-aaed-807968af0b58,1557532800000,
7180,ecfb0904-63b2-4cd3-891e-3e11015932c3.binning_data.json,3904134,6000,19,2019-05-05 06:04:54.097,com.sec.android.app.shealth,2019-05-04 21:33:35.834,ecfb0904-63b2-4cd3-891e-3e11015932c3.source_info.json,1.4425453,5631.89,292.63998,7161,VfS0qUERdZ,com.sec.android.app.shealth,0,ecfb0904-63b2-4cd3-891e-3e11015932c3.achievement.json,ecfb0904-63b2-4cd3-891e-3e11015932c3,1557014400000,
12526,0f0003ce-c015-4c19-abec-64764255ebfe.binning_data.json,6453198,6000,100,2019-05-14 15:00:02.765,com.sec.android.app.shealth,2019-05-14 15:00:02.765,,2.416667,9853.12,519.12,12426,2lBdpDiteS,com.sec.android.app.shealth,4711,0f0003ce-c015-4c19-abec-64764255ebfe.achievement.json,0f0003ce-c015-4c19-abec-64764255ebfe,1557792000000,
6923,2d7298b9-fc58-492e-8ac4-cf99f4a74c3f.binning_data.json,3478254,6000,63,2019-09-21 15:00:28.087,com.sec.android.app.shealth,2019-09-21 15:00:28.087,,3.5277777,5483.8003,286.08,6860,2lBdpDiteS,com.sec.android.app.shealth,2218,2d7298b9-fc58-492e-8ac4-cf99f4a74c3f.achievement.json,2d7298b9-fc58-492e-8ac4-cf99f4a74c3f,1569024000000,
4875,3766d242-48cd-40bc-93bd-f26280485a74.binning_data.json,2433604,6000,24,2019-09-07 15:00:04.993,com.sec.android.app.shealth,2019-09-07 07:51:51.275,,2.0529923,3737.86,208.01999,4851,2lBdpDiteS,com.sec.android.app.shealth,979,3766d242-48cd-40bc-93bd-f26280485a74.achievement.json,3766d242-48cd-40bc-93bd-f26280485a74,1567814400000,
12350,ba6e6d0a-8380-4b7a-a742-4da635589d43.binning_data.json,6179223,6000,27,2019-05-08 15:00:01.421,com.sec.android.app.shealth,2019-05-07 21:32:22.787,ba6e6d0a-8380-4b7a-a742-4da635589d43.source_info.json,1.5265121,9432.66,515.25995,12323,VfS0qUERdZ,com.sec.android.app.shealth,0,ba6e6d0a-8380-4b7a-a742-4da635589d43.achievement.json,ba6e6d0a-8380-4b7a-a742-4da635589d43,1557273600000,
9942,d957892e-5845-4134-bae0-0feb901657d3.binning_data.json,5045709,6000,199,2019-06-26 15:00:02.707,com.sec.android.app.shealth,2019-06-25 15:05:27.387,d957892e-5845-4134-bae0-0feb901657d3.source_info.json,1.5739037,7941.4604,429.50998,9743,VfS0qUERdZ,com.sec.android.app.shealth,0,d957892e-5845-4134-bae0-0feb901657d3.achievement.json,d957892e-5845-4134-bae0-0feb901657d3,1561507200000,
16704,592185f9-8d65-48e7-8c17-2199aa3b6462.binning_data.json,8717932,6000,88,2019-05-17 15:00:02.116,com.sec.android.app.shealth,2019-05-17 15:00:02.116,,3.1111114,12962.7,646.42,16616,2lBdpDiteS,com.sec.android.app.shealth,10637,592185f9-8d65-48e7-8c17-2199aa3b6462.achievement.json,592185f9-8d65-48e7-8c17-2199aa3b6462,1558051200000,
8261,31b25d2b-4a02-486a-ac77-c000937ae756.binning_data.json,4131325,6000,62,2019-06-30 14:48:17.703,com.sec.android.app.shealth,2019-06-29 15:58:10.930,31b25d2b-4a02-486a-ac77-c000937ae756.source_info.json,1.5862974,6553.5103,355.82996,8199,VfS0qUERdZ,com.sec.android.app.shealth,0,31b25d2b-4a02-486a-ac77-c000937ae756.achievement.json,31b25d2b-4a02-486a-ac77-c000937ae756,1561852800000,
9654,cc166e40-7cb9-41f1-bd5c-60ae3d5dc4fa.binning_data.json,4759100,6000,54,2019-09-25 15:00:05.652,com.sec.android.app.shealth,2019-09-24 15:00:02.085,,3.0,7437.3003,406.58997,9600,2lBdpDiteS,com.sec.android.app.shealth,1256,cc166e40-7cb9-41f1-bd5c-60ae3d5dc4fa.achievement.json,cc166e40-7cb9-41f1-bd5c-60ae3d5dc4fa,1569283200000,
9762,98d79f32-132e-4dda-925d-a20bdf41d1b7.binning_data.json,4883839,6000,102,2019-09-10 15:00:01.293,com.sec.android.app.shealth,2019-09-10 14:43:25.315,,3.3576005,7539.7803,421.85995,9660,2lBdpDiteS,com.sec.android.app.shealth,1273,98d79f32-132e-4dda-925d-a20bdf41d1b7.achievement.json,98d79f32-132e-4dda-925d-a20bdf41d1b7,1568073600000,
3829,b72235a6-412f-4635-a90d-eea9474305d1.binning_data.json,1851972,6000,61,2019-06-29 08:30:25.737,com.sec.android.app.shealth,2019-06-28 23:11:44.777,b72235a6-412f-4635-a90d-eea9474305d1.source_info.json,1.6612825,3076.65,168.95999,3768,VfS0qUERdZ,com.sec.android.app.shealth,0,b72235a6-412f-4635-a90d-eea9474305d1.achievement.json,b72235a6-412f-4635-a90d-eea9474305d1,1561766400000,
130,690d229a-3fe2-469a-bc58-5343ef46b5a3.binning_data.json,69146,6000,9,2019-05-11 05:00:50.903,com.sec.android.app.shealth,2019-05-10 23:48:52.403,690d229a-3fe2-469a-bc58-5343ef46b5a3.source_info.json,1.5857714,109.65,5.9100003,121,VfS0qUERdZ,com.sec.android.app.shealth,0,690d229a-3fe2-469a-bc58-5343ef46b5a3.achievement.json,690d229a-3fe2-469a-bc58-5343ef46b5a3,1557532800000,
9439,e2be11e0-5e89-45d8-9176-5e1fca683528.binning_data.json,4652802,6000,106,2019-05-20 15:01:38.492,com.sec.android.app.shealth,2019-05-20 15:01:38.492,,2.5277774,7354.14,407.98996,9333,2lBdpDiteS,com.sec.android.app.shealth,0,e2be11e0-5e89-45d8-9176-5e1fca683528.achievement.json,e2be11e0-5e89-45d8-9176-5e1fca683528,1558310400000,
10173,d68ee542-bdcd-4c65-9281-e2f490df5104.binning_data.json,5428078,6000,35,2019-09-13 15:00:02.735,com.sec.android.app.shealth,2019-09-13 15:00:02.735,,4.0555553,7890.77,381.75,10138,2lBdpDiteS,com.sec.android.app.shealth,7058,d68ee542-bdcd-4c65-9281-e2f490df5104.achievement.json,d68ee542-bdcd-4c65-9281-e2f490df5104,1568332800000,
7962,8c51b84a-abad-4505-9d5e-661ff54f9f8a.binning_data.json,3999995,6000,32,2019-09-27 14:52:54.053,com.sec.android.app.shealth,2019-09-27 13:22:16.985,,2.5277774,6195.94,346.46997,7930,2lBdpDiteS,com.sec.android.app.shealth,0,8c51b84a-abad-4505-9d5e-661ff54f9f8a.achievement.json,8c51b84a-abad-4505-9d5e-661ff54f9f8a,1569542400000,
7357,ec6d2e4a-4a4c-429d-894b-ef895b563189.binning_data.json,3818595,6000,25,2019-07-03 14:06:08.401,com.sec.android.app.shealth,2019-07-02 15:22:10.732,ec6d2e4a-4a4c-429d-894b-ef895b563189.source_info.json,1.52372,5818.4697,296.29996,7332,VfS0qUERdZ,com.sec.android.app.shealth,0,ec6d2e4a-4a4c-429d-894b-ef895b563189.achievement.json,ec6d2e4a-4a4c-429d-894b-ef895b563189,1562112000000,
10137,fa27d991-62d7-44db-9111-bbfc65a2cae0.binning_data.json,5228407,6000,120,2019-07-02 13:23:53.901,com.sec.android.app.shealth,2019-07-01 22:49:11.140,fa27d991-62d7-44db-9111-bbfc65a2cae0.source_info.json,1.5091649,7890.53,430.99994,10017,VfS0qUERdZ,com.sec.android.app.shealth,0,fa27d991-62d7-44db-9111-bbfc65a2cae0.achievement.json,fa27d991-62d7-44db-9111-bbfc65a2cae0,1562025600000,
5424,b424cf00-d1c4-4f59-9477-6add86b54ff1.binning_data.json,2768553,6000,23,2019-09-16 15:00:23.031,com.sec.android.app.shealth,2019-09-16 15:00:23.031,,3.272223,4303.59,231.02998,5401,2lBdpDiteS,com.sec.android.app.shealth,1483,b424cf00-d1c4-4f59-9477-6add86b54ff1.achievement.json,b424cf00-d1c4-4f59-9477-6add86b54ff1,1568592000000,
5551,b814a209-3669-4b92-b62f-7be89de24528.binning_data.json,2941990,6000,8,2019-09-30 12:09:47.326,com.sec.android.app.shealth,2019-09-29 15:02:35.213,b814a209-3669-4b92-b62f-7be89de24528.source_info.json,1.4435123,4246.8,196.60997,5543,VfS0qUERdZ,com.sec.android.app.shealth,0,b814a209-3669-4b92-b62f-7be89de24528.achievement.json,b814a209-3669-4b92-b62f-7be89de24528,1569801600000,
10754,34f03ed1-17da-4cb2-844e-fe8304d4224e.binning_data.json,5361702,6000,56,2019-09-19 15:00:01.653,com.sec.android.app.shealth,2019-09-19 15:00:01.653,,3.1111114,8384.351,453.09,10698,2lBdpDiteS,com.sec.android.app.shealth,2490,34f03ed1-17da-4cb2-844e-fe8304d4224e.achievement.json,34f03ed1-17da-4cb2-844e-fe8304d4224e,1568851200000,
8999,d1d74042-d190-4d54-95ce-d376a37e4f4c.binning_data.json,4635615,6000,163,2019-05-23 15:00:03.354,com.sec.android.app.shealth,2019-05-23 15:00:03.354,,5.9166665,7198.4,373.09,8836,2lBdpDiteS,com.sec.android.app.shealth,1967,d1d74042-d190-4d54-95ce-d376a37e4f4c.achievement.json,d1d74042-d190-4d54-95ce-d376a37e4f4c,1558569600000,
8149,0750b8f0-1cd5-4c3e-8e9a-b86f8369316b.binning_data.json,3949136,6000,113,2019-07-05 12:56:06.915,com.sec.android.app.shealth,2019-07-04 22:01:03.367,0750b8f0-1cd5-4c3e-8e9a-b86f8369316b.source_info.json,1.6593655,6553.06,354.35,8036,VfS0qUERdZ,com.sec.android.app.shealth,0,0750b8f0-1cd5-4c3e-8e9a-b86f8369316b.achievement.json,0750b8f0-1cd5-4c3e-8e9a-b86f8369316b,1562284800000,
12526,d99a9d95-f6ae-4f17-b307-1a9d37eb2a13.binning_data.json,6453277,6000,100,2019-05-14 14:21:24.700,com.sec.android.app.shealth,2019-05-13 15:19:24.787,d99a9d95-f6ae-4f17-b307-1a9d37eb2a13.source_info.json,1.5268397,9853.12,519.12,12426,VfS0qUERdZ,com.sec.android.app.shealth,0,d99a9d95-f6ae-4f17-b307-1a9d37eb2a13.achievement.json,d99a9d95-f6ae-4f17-b307-1a9d37eb2a13,1557792000000,
6168,703e71cb-254b-48d9-91ab-7a3cfe0d634f.binning_data.json,3126083,6000,7,2019-09-22 15:00:03.694,com.sec.android.app.shealth,2019-09-22 15:00:03.694,,2.1111112,4680.7,267.69998,6161,2lBdpDiteS,com.sec.android.app.shealth,0,703e71cb-254b-48d9-91ab-7a3cfe0d634f.achievement.json,703e71cb-254b-48d9-91ab-7a3cfe0d634f,1569110400000,
4875,32be8609-82c2-4924-8f10-ed7f99d3fa3e.binning_data.json,2531056,6000,25,2019-10-03 15:00:03.944,com.sec.android.app.shealth,2019-10-03 15:00:03.944,,3.0135746,3882.01,201.39998,4850,2lBdpDiteS,com.sec.android.app.shealth,0,32be8609-82c2-4924-8f10-ed7f99d3fa3e.achievement.json,32be8609-82c2-4924-8f10-ed7f99d3fa3e,1570060800000,
6798,d9b137e3-2788-40d6-b9f1-bc0da105ff2a.binning_data.json,3448961,6000,65,2019-07-06 13:39:04.181,com.sec.android.app.shealth,2019-07-05 16:09:22.015,d9b137e3-2788-40d6-b9f1-bc0da105ff2a.source_info.json,1.5699946,5414.85,288.05997,6733,VfS0qUERdZ,com.sec.android.app.shealth,0,d9b137e3-2788-40d6-b9f1-bc0da105ff2a.achievement.json,d9b137e3-2788-40d6-b9f1-bc0da105ff2a,1562371200000,
6022,e76131ab-2439-4ef7-9785-f713f30dab2c.binning_data.json,3113824,6000,62,2019-05-26 15:00:00.907,com.sec.android.app.shealth,2019-05-26 15:00:00.907,,3.8055558,4770.0703,251.39998,5960,2lBdpDiteS,com.sec.android.app.shealth,2202,e76131ab-2439-4ef7-9785-f713f30dab2c.achievement.json,e76131ab-2439-4ef7-9785-f713f30dab2c,1558828800000,
16704,2270440a-8cdd-43da-b468-a05ebd3b8688.binning_data.json,8718032,6000,88,2019-05-17 14:57:12.778,com.sec.android.app.shealth,2019-05-16 22:28:53.490,2270440a-8cdd-43da-b468-a05ebd3b8688.source_info.json,1.4868836,12962.7,646.42,16616,VfS0qUERdZ,com.sec.android.app.shealth,0,2270440a-8cdd-43da-b468-a05ebd3b8688.achievement.json,2270440a-8cdd-43da-b468-a05ebd3b8688,1558051200000,
12344,506e540d-eea3-429a-b0ec-f223aa64e2c2.binning_data.json,6197654,6000,198,2019-07-08 15:00:03.533,com.sec.android.app.shealth,2019-07-07 22:51:59.728,506e540d-eea3-429a-b0ec-f223aa64e2c2.source_info.json,1.5959668,9891.25,531.86993,12146,VfS0qUERdZ,com.sec.android.app.shealth,0,506e540d-eea3-429a-b0ec-f223aa64e2c2.achievement.json,506e540d-eea3-429a-b0ec-f223aa64e2c2,1562544000000,
15899,446d019b-1999-4449-abd8-02372daef641.binning_data.json,8144945,6000,84,2019-05-29 15:00:02.574,com.sec.android.app.shealth,2019-05-29 15:00:02.574,,2.6666665,12209.07,607.94995,15815,2lBdpDiteS,com.sec.android.app.shealth,4240,446d019b-1999-4449-abd8-02372daef641.achievement.json,446d019b-1999-4449-abd8-02372daef641,1559088000000,
5933,173df133-32eb-4187-8526-1c75e7459509.binning_data.json,2991537,6000,48,2019-10-06 15:00:01.035,com.sec.android.app.shealth,2019-10-06 15:00:01.035,,2.3611112,4598.84,200.67998,5885,2lBdpDiteS,com.sec.android.app.shealth,1296,173df133-32eb-4187-8526-1c75e7459509.achievement.json,173df133-32eb-4187-8526-1c75e7459509,1570320000000,
4285,8bc5cb27-ac49-4e47-9489-431a0a02cda2.binning_data.json,2192844,6000,54,2019-07-09 13:44:42.902,com.sec.android.app.shealth,2019-07-08 22:54:48.257,8bc5cb27-ac49-4e47-9489-431a0a02cda2.source_info.json,1.5475153,3393.4602,189.70998,4231,VfS0qUERdZ,com.sec.android.app.shealth,0,8bc5cb27-ac49-4e47-9489-431a0a02cda2.achievement.json,8bc5cb27-ac49-4e47-9489-431a0a02cda2,1562630400000,
9853,149ffa45-7e7e-49e6-9ac4-8075395a57a1.binning_data.json,4899475,6000,20,2019-09-25 15:00:05.644,com.sec.android.app.shealth,2019-09-25 15:00:05.644,,3.820669,7571.06,418.30997,9833,2lBdpDiteS,com.sec.android.app.shealth,3181,149ffa45-7e7e-49e6-9ac4-8075395a57a1.achievement.json,149ffa45-7e7e-49e6-9ac4-8075395a57a1,1569369600000,
11671,d8efffa6-8cfb-44ba-aed6-707ab786ffff.binning_data.json,5935421,6000,194,2019-06-01 15:00:02.280,com.sec.android.app.shealth,2019-06-01 15:00:02.280,,4.111111,9144.54,503.81998,11477,2lBdpDiteS,com.sec.android.app.shealth,3001,d8efffa6-8cfb-44ba-aed6-707ab786ffff.achievement.json,d8efffa6-8cfb-44ba-aed6-707ab786ffff,1559347200000,
1374,c1b4f73d-96d6-475f-a160-e0828fca7c9f.binning_data.json,706399,6000,9,2019-10-09 15:00:00.947,com.sec.android.app.shealth,2019-10-09 15:00:00.947,,2.3888886,1073.8497,48.679985,1365,2lBdpDiteS,com.sec.android.app.shealth,0,c1b4f73d-96d6-475f-a160-e0828fca7c9f.achievement.json,c1b4f73d-96d6-475f-a160-e0828fca7c9f,1570579200000,
9439,768dc17d-c965-4699-99e5-61b329a6e4d9.binning_data.json,4652871,6000,106,2019-05-20 15:01:39.317,com.sec.android.app.shealth,2019-05-19 22:44:34.548,768dc17d-c965-4699-99e5-61b329a6e4d9.source_info.json,1.5805594,7354.14,407.98996,9333,VfS0qUERdZ,com.sec.android.app.shealth,0,768dc17d-c965-4699-99e5-61b329a6e4d9.achievement.json,768dc17d-c965-4699-99e5-61b329a6e4d9,1558310400000,
6981,506f6429-8e89-407e-8439-d49a80861f11.binning_data.json,3556148,6000,261,2019-07-11 14:54:23.375,com.sec.android.app.shealth,2019-07-10 23:33:53.268,506f6429-8e89-407e-8439-d49a80861f11.source_info.json,1.5714555,5588.33,311.65997,6720,VfS0qUERdZ,com.sec.android.app.shealth,0,506f6429-8e89-407e-8439-d49a80861f11.achievement.json,506f6429-8e89-407e-8439-d49a80861f11,1562803200000,
2038,f607a7bc-5089-47fe-b7c2-b0b1a6b94faa.binning_data.json,1084652,6000,0,2019-09-28 15:00:02.561,com.sec.android.app.shealth,2019-09-28 15:00:02.561,,2.5555558,1556.32,75.4,2038,2lBdpDiteS,com.sec.android.app.shealth,2038,f607a7bc-5089-47fe-b7c2-b0b1a6b94faa.achievement.json,f607a7bc-5089-47fe-b7c2-b0b1a6b94faa,1569628800000,
6546,e2b4cb91-072e-4e02-8bb9-b5d20c60e9a7.binning_data.json,3292269,6000,128,2019-07-12 15:00:01.846,com.sec.android.app.shealth,2019-07-11 15:02:20.634,e2b4cb91-072e-4e02-8bb9-b5d20c60e9a7.source_info.json,1.5920384,5241.42,288.68,6418,VfS0qUERdZ,com.sec.android.app.shealth,0,e2b4cb91-072e-4e02-8bb9-b5d20c60e9a7.achievement.json,e2b4cb91-072e-4e02-8bb9-b5d20c60e9a7,1562889600000,
7810,ccc9e3d1-b421-480a-8503-27974c476531.binning_data.json,4074740,6000,48,2019-10-12 15:00:04.115,com.sec.android.app.shealth,2019-10-12 15:00:04.115,,3.3468468,6153.61,323.75995,7762,2lBdpDiteS,com.sec.android.app.shealth,0,ccc9e3d1-b421-480a-8503-27974c476531.achievement.json,ccc9e3d1-b421-480a-8503-27974c476531,1570838400000,
7123,edccf279-4843-4fc9-8bc1-73024edc21d4.binning_data.json,3480430,6000,67,2019-10-01 15:00:02.002,com.sec.android.app.shealth,2019-10-01 15:00:02.002,,3.5555556,5491.1597,267.95996,7056,2lBdpDiteS,com.sec.android.app.shealth,0,edccf279-4843-4fc9-8bc1-73024edc21d4.achievement.json,edccf279-4843-4fc9-8bc1-73024edc21d4,1569888000000,
8999,1b17fe54-0bcc-4200-9e7e-39225fc9afb1.binning_data.json,4635687,6000,163,2019-05-23 15:00:04.300,com.sec.android.app.shealth,2019-05-22 21:13:53.883,1b17fe54-0bcc-4200-9e7e-39225fc9afb1.source_info.json,1.5528222,7198.4,373.09,8836,VfS0qUERdZ,com.sec.android.app.shealth,0,1b17fe54-0bcc-4200-9e7e-39225fc9afb1.achievement.json,1b17fe54-0bcc-4200-9e7e-39225fc9afb1,1558569600000,
8237,5a8f2427-2d1d-45df-bf2a-bf7509071645.binning_data.json,4233790,6000,46,2019-06-04 15:09:28.150,com.sec.android.app.shealth,2019-06-04 15:09:28.150,,2.6944444,6343.14,344.98996,8191,2lBdpDiteS,com.sec.android.app.shealth,0,5a8f2427-2d1d-45df-bf2a-bf7509071645.achievement.json,5a8f2427-2d1d-45df-bf2a-bf7509071645,1559606400000,
7048,c6720451-1ac4-4fed-9eae-bba462542871.binning_data.json,3476399,6000,35,2019-10-15 15:00:02.430,com.sec.android.app.shealth,2019-10-15 15:00:02.430,,6.9444447,5438.0605,294.14993,7013,2lBdpDiteS,com.sec.android.app.shealth,1227,c6720451-1ac4-4fed-9eae-bba462542871.achievement.json,c6720451-1ac4-4fed-9eae-bba462542871,1571097600000,
